filename,score,entropy
The bumpy sphere was suspended in mid-air next to the spiky star and the fuzzy heart._00002.png,0.2657,36.058372497558594
The striped rug was next to the brown couch._00002.png,0.3172,49.47123718261719
The striped rug was next to the brown couch._00002.png,0.3172,73.3520736694336
The hardcover book was next to the brown notebook._00002.png,0.8549,46.47140884399414
The hardcover book was next to the brown notebook._00002.png,0.8549,62.91862487792969
The soft yellow duckling swam next to the sleek black swan._00002.png,0.0173,34.88199234008789
The shiny trophy gleamed on the polished wood and the dusty shelf._00002.png,0.2249,19.809797286987305
The shiny trophy gleamed on the polished wood and the dusty shelf._00002.png,0.2249,17.089771270751953
"The smooth, rounded stones of the zen garden lay in perfect harmony with the raked sand, inviting me_00002.png",0.013,89.21192169189453
"The smooth, rounded stones of the zen garden lay in perfect harmony with the raked sand, inviting me_00002.png",0.013,57.966732025146484
The hot yellow sunflower leaned next to the cool blue vase._00002.png,0.0501,44.29376983642578
The comfortable hammock swayed in the warm breeze and the cool shade._00002.png,0.3737,100.6213150024414
The comfortable hammock swayed in the warm breeze and the cool shade._00002.png,0.3737,87.34107208251953
The rough brown bark of the tree contrasted with the soft green leaves._00002.png,0.6842,118.40258026123047
The rough brown bark of the tree contrasted with the soft green leaves._00002.png,0.6842,97.41310119628906
The sleek silver airplane flew above the fluffy white clouds._00002.png,0.63,94.05757141113281
The sleek silver airplane flew above the fluffy white clouds._00002.png,0.63,87.40673065185547
The rough brown boots contrasted with the soft white snow._00002.png,0.41,82.25763702392578
The rough brown boots contrasted with the soft white snow._00002.png,0.41,89.7809829711914
The warm yellow light shone down on the cozy red armchair._00002.png,0.673,74.55023956298828
The warm yellow light shone down on the cozy red armchair._00002.png,0.673,55.796932220458984
The brown boots were on top of the wooden shoe rack._00002.png,0.5815,48.8027229309082
The brown boots were on top of the wooden shoe rack._00002.png,0.5815,51.2926139831543
"The sleek, aerodynamic shape of the fighter jet sliced through the air, a machine of power and preci_00002.png",0.0403,64.79785919189453
"The sleek, aerodynamic shape of the fighter jet sliced through the air, a machine of power and preci_00002.png",0.0403,75.28627014160156
"The soft, warm glow of the campfire illuminated the faces of the hikers, as they roasted marshmallow_00002.png",0.0,105.5277099609375
"The soft, warm glow of the campfire illuminated the faces of the hikers, as they roasted marshmallow_00002.png",0.0,116.14571380615234
The fragrant flowers bloomed on the sturdy stem and the thorny bush._00002.png,0.3154,81.35009765625
The fragrant flowers bloomed on the sturdy stem and the thorny bush._00002.png,0.3154,92.37855529785156
The rough brick was on top of the smooth tile._00002.png,0.0542,49.11750793457031
The rough brick was on top of the smooth tile._00002.png,0.0542,44.42794418334961
"The soft, plush cushions of the movie theater seats welcomed the moviegoers, as they settled in for _00002.png",0.0067,39.12154769897461
"The soft, plush cushions of the movie theater seats welcomed the moviegoers, as they settled in for _00002.png",0.0067,34.32246017456055
"The soft, cozy comfort of the wool blanket provided a warm refuge on a chilly night._00002.png",0.7352,65.29348754882812
"The soft, cozy comfort of the wool blanket provided a warm refuge on a chilly night._00002.png",0.7352,59.36561965942383
The red apple was next to the yellow pear._00002.png,0.2354,33.679847717285156
The red apple was next to the yellow pear._00002.png,0.2354,33.587432861328125
"The vibrant, multicolored feathers of the peacock fanned out in a brilliant display of natural elega_00002.png",0.0504,57.951053619384766
"The vibrant, multicolored feathers of the peacock fanned out in a brilliant display of natural elega_00002.png",0.0504,53.06783676147461
The sleek black pen wrote on the crisp white notepad._00002.png,0.752,14.453746795654297
The sleek black pen wrote on the crisp white notepad._00002.png,0.752,24.344097137451172
The green plant was on the left of the white lamp._00002.png,0.7797,34.53061294555664
The green plant was on the left of the white lamp._00002.png,0.7797,58.69825744628906
The fluffy cat is on the left of the soft pillow._00002.png,0.8644,42.51628875732422
The fluffy cat is on the left of the soft pillow._00002.png,0.8644,41.89006042480469
The translucent sphere floated near the opaque cube and the metallic hexagon._00002.png,0.247,23.690380096435547
"The vibrant, glittering lights of the carnival rides spun and twirled in dizzying circles, thrilling_00002.png",0.7917,76.34220886230469
"The vibrant, glittering lights of the carnival rides spun and twirled in dizzying circles, thrilling_00002.png",0.7917,73.71250915527344
The white shirt was on top of the blue pants._00002.png,0.0014,53.540523529052734
The white shirt was on top of the blue pants._00002.png,0.0014,50.23123550415039
The silver watch was resting on the brown nightstand._00002.png,0.2607,53.99276351928711
The silver watch was resting on the brown nightstand._00002.png,0.2607,47.805057525634766
The green plant was on the right of the white wall._00002.png,0.1573,22.649478912353516
The green plant was on the right of the white wall._00002.png,0.1573,20.36964988708496
The soft bed sheets embraced the tired body and the hard mattress._00002.png,0.0476,47.23725509643555
The soft bed sheets embraced the tired body and the hard mattress._00002.png,0.0476,59.786407470703125
"The sharp, angular lines of the modern architecture contrasted with the natural landscape, a melding_00002.png",0.3724,51.89174270629883
"The sharp, angular lines of the modern architecture contrasted with the natural landscape, a melding_00002.png",0.3724,45.383296966552734
"The soft, pillowy texture of the fresh bread contrasted with the crisp, crunchy exterior, a delectab_00002.png",0.2994,85.1203384399414
"The soft, pillowy texture of the fresh bread contrasted with the crisp, crunchy exterior, a delectab_00002.png",0.2994,72.99609375
The prickly green cactus contrasted with the smooth white sand._00002.png,0.707,84.3192138671875
The prickly green cactus contrasted with the smooth white sand._00002.png,0.707,63.92939376831055
The fresh vegetables grew in the rich soil and the rocky terrain._00002.png,0.2432,123.48981475830078
The fresh vegetables grew in the rich soil and the rocky terrain._00002.png,0.2432,130.30654907226562
The fluffy snowflakes fell on the icy ground and the slushy pavement._00002.png,0.0658,78.12944030761719
The fluffy snowflakes fell on the icy ground and the slushy pavement._00002.png,0.0658,87.94375610351562
The fluffy white snow covered the rough brown dirt road._00002.png,0.2098,90.22607421875
The fluffy white snow covered the rough brown dirt road._00002.png,0.2098,57.14751434326172
The crunchy brown leaves covered the damp grey sidewalk._00002.png,0.9116,75.11341857910156
The crunchy brown leaves covered the damp grey sidewalk._00002.png,0.9116,123.21623992919922
The square coaster was next to the circular glass._00002.png,0.1448,27.13310432434082
The square coaster was next to the circular glass._00002.png,0.1448,42.70368957519531
The sleek black dress hung on the clean white hanger._00002.png,0.2475,45.61754608154297
The sleek black dress hung on the clean white hanger._00002.png,0.2475,51.761573791503906
The soft white feathers of the owl contrasted with the sharp black talons._00002.png,0.0246,91.78041076660156
The soft white feathers of the owl contrasted with the sharp black talons._00002.png,0.0246,83.7138442993164
The shiny silver watch ticked on the rough wooden nightstand._00002.png,0.1673,67.5495834350586
The shiny silver watch ticked on the rough wooden nightstand._00002.png,0.1673,74.09888458251953
"The soft, fluffy snow blanketed the ground, creating a winter wonderland of icy beauty._00002.png",0.7137,103.57865142822266
"The soft, fluffy snow blanketed the ground, creating a winter wonderland of icy beauty._00002.png",0.7137,104.92611694335938
The round clock was on the left of the rectangular picture frame._00002.png,0.5339,30.009685516357422
The round clock was on the left of the rectangular picture frame._00002.png,0.5339,38.58469009399414
"The cool, refreshing breeze blew through the open window, carrying the sweet scent of blooming flowe_00002.png",0.2814,74.52802276611328
"The cool, refreshing breeze blew through the open window, carrying the sweet scent of blooming flowe_00002.png",0.2814,59.40513610839844
The rough brown hiking boots contrasted with the smooth white snow._00002.png,0.3234,65.18550872802734
The rough brown hiking boots contrasted with the smooth white snow._00002.png,0.3234,68.15210723876953
The fluttering butterfly landed on the fragrant flower and the thorny thistle._00002.png,0.5063,60.120567321777344
The fluttering butterfly landed on the fragrant flower and the thorny thistle._00002.png,0.5063,69.79875183105469
The rectangular mirror was hung above the wooden dresser._00002.png,0.8357,59.32217025756836
The rectangular mirror was hung above the wooden dresser._00002.png,0.8357,63.22184753417969
The flickering light bulb brightened the dark room and the dim hallway._00002.png,0.7105,43.60103225708008
The flickering light bulb brightened the dark room and the dim hallway._00002.png,0.7105,24.147329330444336
"The warm, welcoming glow of the lanterns illuminated the bustling night market, as the vendors hawke_00002.png",0.5125,157.04891967773438
"The warm, welcoming glow of the lanterns illuminated the bustling night market, as the vendors hawke_00002.png",0.5125,94.96356964111328
